Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6w4hpdbqt_ZINC000001530788conf3,-8.2,37.861,35.527
6w4hpdbqt_ZINC000001530788conf4,-7.8,0.0,0.0
6w4hpdbqt_ZINC000001530788conf4,-7.7,5.215,1.536
6w4hpdbqt_ZINC000001530788conf4,-7.6,15.52,12.465
6w4hpdbqt_ZINC000001530788conf4,-7.5,6.712,1.761
6w4hpdbqt_ZINC000001530788conf4,-7.5,32.204,29.011
6w4hpdbqt_ZINC000001530788conf4,-7.5,31.115,27.058
6w4hpdbqt_ZINC000001530788conf4,-7.4,32.066,28.424
6w4hpdbqt_ZINC000001530788conf4,-7.4,3.435,2.067
6w4hpdbqt_ZINC000001530788conf4,-7.4,6.145,1.877
6w4hpdbqt_ZINC000001530788conf5,-7.7,0.0,0.0
6w4hpdbqt_ZINC000001530788conf5,-7.6,5.731,2.27
6w4hpdbqt_ZINC000001530788conf5,-7.6,6.128,2.176
6w4hpdbqt_ZINC000001530788conf5,-7.6,34.026,31.362
6w4hpdbqt_ZINC000001530788conf5,-7.5,33.58,31.271
6w4hpdbqt_ZINC000001530788conf5,-7.4,34.015,30.156
6w4hpdbqt_ZINC000001530788conf5,-7.3,5.551,2.154
6w4hpdbqt_ZINC000001530788conf5,-7.3,34.217,30.42
6w4hpdbqt_ZINC000001530788conf5,-7.2,5.307,2.491
6w4hpdbqt_ZINC000001530788conf6,-8.1,0.0,0.0
6w4hpdbqt_ZINC000001530788conf6,-7.8,5.356,1.255
6w4hpdbqt_ZINC000001530788conf6,-7.8,5.036,2.105
6w4hpdbqt_ZINC000001530788conf6,-7.7,4.15,2.298
6w4hpdbqt_ZINC000001530788conf6,-7.7,5.568,1.808
6w4hpdbqt_ZINC000001530788conf6,-7.6,5.45,2.256
6w4hpdbqt_ZINC000001530788conf6,-7.4,2.708,1.237
6w4hpdbqt_ZINC000001530788conf6,-7.3,5.935,2.445
6w4hpdbqt_ZINC000001530788conf6,-7.3,5.781,2.675
6w4hpdbqt_ZINC000001530788conf7,-8.2,0.0,0.0
6w4hpdbqt_ZINC000001530788conf7,-7.9,13.889,11.841
6w4hpdbqt_ZINC000001530788conf7,-7.8,38.521,36.462
6w4hpdbqt_ZINC000001530788conf7,-7.8,4.653,1.79
6w4hpdbqt_ZINC000001530788conf7,-7.7,37.829,36.249
6w4hpdbqt_ZINC000001530788conf7,-7.7,4.993,1.654
6w4hpdbqt_ZINC000001530788conf7,-7.6,5.301,2.164
6w4hpdbqt_ZINC000001530788conf7,-7.6,5.678,2.054
6w4hpdbqt_ZINC000001530788conf7,-7.5,32.211,29.624
6w4hpdbqt_ZINC000001530788conf8,-9.1,0.0,0.0
6w4hpdbqt_ZINC000001530788conf8,-8.8,5.068,2.095
6w4hpdbqt_ZINC000001530788conf8,-8.4,7.575,1.485
6w4hpdbqt_ZINC000001530788conf8,-8.3,7.151,2.145
6w4hpdbqt_ZINC000001530788conf8,-8.3,7.34,2.033
6w4hpdbqt_ZINC000001530788conf8,-8.3,6.707,2.114
6w4hpdbqt_ZINC000001530788conf8,-8.1,33.533,28.634
6w4hpdbqt_ZINC000001530788conf8,-8.1,33.664,29.513
6w4hpdbqt_ZINC000001530788conf8,-8.1,8.968,6.04
6w4hpdbqt_ZINC000001530788conf9,-8.8,0.0,0.0
6w4hpdbqt_ZINC000001530788conf9,-8.7,5.813,2.198
6w4hpdbqt_ZINC000001530788conf9,-8.7,16.376,13.869
6w4hpdbqt_ZINC000001530788conf9,-8.6,7.905,2.53
6w4hpdbqt_ZINC000001530788conf9,-8.5,6.392,1.986
6w4hpdbqt_ZINC000001530788conf9,-8.4,7.97,1.484
6w4hpdbqt_ZINC000001530788conf9,-8.2,5.325,2.923
6w4hpdbqt_ZINC000001530788conf9,-8.0,7.033,2.058
6w4hpdbqt_ZINC000001530788conf9,-8.0,6.877,2.925
6w4hpdbqt_ZINC000001542392conf1,-6.9,0.0,0.0
6w4hpdbqt_ZINC000001542392conf1,-6.8,8.511,3.748
6w4hpdbqt_ZINC000001542392conf1,-6.7,8.392,3.731
6w4hpdbqt_ZINC000001542392conf1,-6.5,38.635,35.969
6w4hpdbqt_ZINC000001542392conf1,-6.4,10.526,6.104
6w4hpdbqt_ZINC000001542392conf1,-6.2,9.625,6.863
6w4hpdbqt_ZINC000001542392conf1,-6.2,32.395,29.394
6w4hpdbqt_ZINC000001542392conf1,-6.2,6.461,4.505
6w4hpdbqt_ZINC000001542392conf1,-6.1,7.645,3.472
6w4hpdbqt_ZINC000001542392conf10,-7.7,0.0,0.0
6w4hpdbqt_ZINC000001542392conf10,-7.5,10.616,5.65
6w4hpdbqt_ZINC000001542392conf10,-7.5,5.336,3.389
6w4hpdbqt_ZINC000001542392conf10,-7.3,10.009,5.884
6w4hpdbqt_ZINC000001542392conf10,-7.2,8.479,3.321
6w4hpdbqt_ZINC000001542392conf10,-7.1,4.45,3.474
6w4hpdbqt_ZINC000001542392conf10,-7.1,8.404,2.892
6w4hpdbqt_ZINC000001542392conf10,-7.1,14.635,12.488
6w4hpdbqt_ZINC000001542392conf10,-7.1,9.408,5.459
6w4hpdbqt_ZINC000001542392conf11,-8.0,0.0,0.0
6w4hpdbqt_ZINC000001542392conf11,-7.7,15.963,12.897
6w4hpdbqt_ZINC000001542392conf11,-7.6,17.782,15.961
6w4hpdbqt_ZINC000001542392conf11,-7.5,17.796,15.981
6w4hpdbqt_ZINC000001542392conf11,-7.4,17.264,15.136
6w4hpdbqt_ZINC000001542392conf11,-7.4,5.546,3.631
6w4hpdbqt_ZINC000001542392conf11,-7.3,18.178,15.889
6w4hpdbqt_ZINC000001542392conf11,-7.2,16.928,14.601
6w4hpdbqt_ZINC000001542392conf11,-7.1,15.595,12.445
6w4hpdbqt_ZINC000001542392conf12,-8.0,0.0,0.0
6w4hpdbqt_ZINC000001542392conf12,-7.8,15.633,13.891
6w4hpdbqt_ZINC000001542392conf12,-7.7,8.385,2.961
6w4hpdbqt_ZINC000001542392conf12,-7.5,7.527,3.755
6w4hpdbqt_ZINC000001542392conf12,-7.5,9.944,5.809
6w4hpdbqt_ZINC000001542392conf12,-7.5,5.423,3.412
6w4hpdbqt_ZINC000001542392conf12,-7.5,3.875,3.263
6w4hpdbqt_ZINC000001542392conf12,-7.4,11.885,7.804
6w4hpdbqt_ZINC000001542392conf12,-7.4,10.58,5.596
6w4hpdbqt_ZINC000001542392conf2,-8.0,0.0,0.0
6w4hpdbqt_ZINC000001542392conf2,-7.9,12.986,10.806
6w4hpdbqt_ZINC000001542392conf2,-7.8,13.432,11.584
6w4hpdbqt_ZINC000001542392conf2,-7.6,11.921,8.461
6w4hpdbqt_ZINC000001542392conf2,-7.6,14.673,12.788
6w4hpdbqt_ZINC000001542392conf2,-7.6,13.689,12.118
6w4hpdbqt_ZINC000001542392conf2,-7.3,7.367,4.436
6w4hpdbqt_ZINC000001542392conf2,-7.2,14.967,12.947
6w4hpdbqt_ZINC000001542392conf2,-7.1,8.68,6.048
6w4hpdbqt_ZINC000001542392conf3,-7.9,0.0,0.0
6w4hpdbqt_ZINC000001542392conf3,-7.7,9.208,5.287
6w4hpdbqt_ZINC000001542392conf3,-7.6,10.502,4.664
6w4hpdbqt_ZINC000001542392conf3,-7.6,6.289,3.504
6w4hpdbqt_ZINC000001542392conf3,-7.6,9.508,5.98
6w4hpdbqt_ZINC000001542392conf3,-7.4,11.056,7.912
6w4hpdbqt_ZINC000001542392conf3,-7.4,30.479,28.581
6w4hpdbqt_ZINC000001542392conf3,-7.3,9.946,3.244
6w4hpdbqt_ZINC000001542392conf3,-7.3,30.234,26.555
6w4hpdbqt_ZINC000001542392conf4,-8.3,0.0,0.0
6w4hpdbqt_ZINC000001542392conf4,-8.0,3.34,1.866
6w4hpdbqt_ZINC000001542392conf4,-7.8,11.774,8.272
6w4hpdbqt_ZINC000001542392conf4,-7.8,12.915,10.933
6w4hpdbqt_ZINC000001542392conf4,-7.6,33.005,30.806
6w4hpdbqt_ZINC000001542392conf4,-7.6,14.666,12.779
6w4hpdbqt_ZINC000001542392conf4,-7.5,33.883,30.226
6w4hpdbqt_ZINC000001542392conf4,-7.4,12.377,8.784
6w4hpdbqt_ZINC000001542392conf4,-7.3,3.701,2.263
6w4hpdbqt_ZINC000001542392conf5,-7.8,0.0,0.0
6w4hpdbqt_ZINC000001542392conf5,-7.8,12.929,10.684
6w4hpdbqt_ZINC000001542392conf5,-7.6,18.266,17.34
6w4hpdbqt_ZINC000001542392conf5,-7.5,3.911,3.412
6w4hpdbqt_ZINC000001542392conf5,-7.5,10.025,5.891
6w4hpdbqt_ZINC000001542392conf5,-7.4,10.789,5.847
6w4hpdbqt_ZINC000001542392conf5,-7.4,6.699,3.552
6w4hpdbqt_ZINC000001542392conf5,-7.3,5.718,3.91
6w4hpdbqt_ZINC000001542392conf5,-7.1,12.164,8.665
6w4hpdbqt_ZINC000001542392conf6,-7.8,0.0,0.0
6w4hpdbqt_ZINC000001542392conf6,-7.7,15.722,14.599
6w4hpdbqt_ZINC000001542392conf6,-7.6,18.199,14.927
6w4hpdbqt_ZINC000001542392conf6,-7.4,3.67,2.546
6w4hpdbqt_ZINC000001542392conf6,-7.4,15.04,11.833
6w4hpdbqt_ZINC000001542392conf6,-7.4,13.143,9.52
6w4hpdbqt_ZINC000001542392conf6,-7.4,18.235,15.682
6w4hpdbqt_ZINC000001542392conf6,-7.4,16.038,14.622
6w4hpdbqt_ZINC000001542392conf6,-7.4,16.982,15.05
6w4hpdbqt_ZINC000001542392conf7,-8.1,0.0,0.0
6w4hpdbqt_ZINC000001542392conf7,-7.7,13.033,10.872
6w4hpdbqt_ZINC000001542392conf7,-7.7,11.859,8.454
6w4hpdbqt_ZINC000001542392conf7,-7.6,10.333,8.409
6w4hpdbqt_ZINC000001542392conf7,-7.5,12.02,8.78
6w4hpdbqt_ZINC000001542392conf7,-7.4,13.434,11.616
6w4hpdbqt_ZINC000001542392conf7,-7.2,8.62,5.313
6w4hpdbqt_ZINC000001542392conf7,-7.2,13.806,11.138
6w4hpdbqt_ZINC000001542392conf7,-7.1,7.368,4.863
6w4hpdbqt_ZINC000001542392conf8,-7.9,0.0,0.0
6w4hpdbqt_ZINC000001542392conf8,-7.9,10.629,7.47
6w4hpdbqt_ZINC000001542392conf8,-7.8,13.113,11.273
6w4hpdbqt_ZINC000001542392conf8,-7.6,9.694,6.657
6w4hpdbqt_ZINC000001542392conf8,-7.5,15.589,13.274
6w4hpdbqt_ZINC000001542392conf8,-7.5,13.349,11.452
6w4hpdbqt_ZINC000001542392conf8,-7.4,14.35,12.588
6w4hpdbqt_ZINC000001542392conf8,-7.3,14.255,11.887
6w4hpdbqt_ZINC000001542392conf8,-7.3,8.464,5.276
6w4hpdbqt_ZINC000001542392conf9,-7.9,0.0,0.0
6w4hpdbqt_ZINC000001542392conf9,-7.8,10.948,7.523
6w4hpdbqt_ZINC000001542392conf9,-7.8,11.126,7.459
6w4hpdbqt_ZINC000001542392conf9,-7.7,12.228,9.883
6w4hpdbqt_ZINC000001542392conf9,-7.7,4.133,2.572
6w4hpdbqt_ZINC000001542392conf9,-7.5,13.34,9.915
6w4hpdbqt_ZINC000001542392conf9,-7.5,2.479,1.868
6w4hpdbqt_ZINC000001542392conf9,-7.1,15.01,12.731
6w4hpdbqt_ZINC000001542392conf9,-7.1,14.563,12.129
6w4hpdbqt_ZINC000001548097conf1,-8.9,0.0,0.0
6w4hpdbqt_ZINC000001548097conf1,-8.3,10.874,7.967
6w4hpdbqt_ZINC000001548097conf1,-8.0,16.009,13.026
6w4hpdbqt_ZINC000001548097conf1,-8.0,10.773,7.627
6w4hpdbqt_ZINC000001548097conf1,-8.0,15.483,12.926
6w4hpdbqt_ZINC000001548097conf1,-8.0,18.213,15.537
6w4hpdbqt_ZINC000001548097conf1,-7.9,3.664,2.99
6w4hpdbqt_ZINC000001548097conf1,-7.9,14.735,12.148
6w4hpdbqt_ZINC000001548097conf1,-7.9,31.174,29.552
6w4hpdbqt_ZINC000001548097conf10,-8.4,0.0,0.0
6w4hpdbqt_ZINC000001548097conf10,-8.3,10.641,6.9
6w4hpdbqt_ZINC000001548097conf10,-8.3,9.551,6.915
6w4hpdbqt_ZINC000001548097conf10,-8.1,4.909,3.161
6w4hpdbqt_ZINC000001548097conf10,-8.1,3.062,2.607
6w4hpdbqt_ZINC000001548097conf10,-8.0,2.33,1.765
6w4hpdbqt_ZINC000001548097conf10,-8.0,8.785,6.762
6w4hpdbqt_ZINC000001548097conf10,-8.0,10.017,5.706
6w4hpdbqt_ZINC000001548097conf10,-7.9,10.885,7.316
6w4hpdbqt_ZINC000001548097conf11,-7.7,0.0,0.0
6w4hpdbqt_ZINC000001548097conf11,-7.5,12.754,10.935
6w4hpdbqt_ZINC000001548097conf11,-7.4,7.095,4.199
6w4hpdbqt_ZINC000001548097conf11,-7.3,6.985,4.636
6w4hpdbqt_ZINC000001548097conf11,-7.3,7.477,3.79
6w4hpdbqt_ZINC000001548097conf11,-7.2,6.688,4.042
6w4hpdbqt_ZINC000001548097conf11,-7.2,7.382,4.645
6w4hpdbqt_ZINC000001548097conf11,-7.1,8.302,4.394
6w4hpdbqt_ZINC000001548097conf11,-7.1,15.973,13.049
6w4hpdbqt_ZINC000001548097conf12,-8.3,0.0,0.0
6w4hpdbqt_ZINC000001548097conf12,-8.3,10.667,7.373
6w4hpdbqt_ZINC000001548097conf12,-8.2,5.747,3.518
6w4hpdbqt_ZINC000001548097conf12,-8.2,2.686,2.247
6w4hpdbqt_ZINC000001548097conf12,-8.1,9.625,7.03
6w4hpdbqt_ZINC000001548097conf12,-8.1,6.793,4.016
6w4hpdbqt_ZINC000001548097conf12,-8.1,11.214,7.622
6w4hpdbqt_ZINC000001548097conf12,-8.0,2.331,1.921
6w4hpdbqt_ZINC000001548097conf12,-7.9,9.593,7.599
6w4hpdbqt_ZINC000001548097conf13,-8.4,0.0,0.0
6w4hpdbqt_ZINC000001548097conf13,-8.3,11.144,7.848
6w4hpdbqt_ZINC000001548097conf13,-8.3,15.721,12.718
6w4hpdbqt_ZINC000001548097conf13,-8.3,15.491,13.434
6w4hpdbqt_ZINC000001548097conf13,-8.3,12.826,11.343
6w4hpdbqt_ZINC000001548097conf13,-8.1,12.486,10.87
6w4hpdbqt_ZINC000001548097conf13,-8.1,16.469,13.554
6w4hpdbqt_ZINC000001548097conf13,-8.0,11.163,7.902
6w4hpdbqt_ZINC000001548097conf13,-8.0,2.672,1.752
6w4hpdbqt_ZINC000001548097conf14,-8.6,0.0,0.0
6w4hpdbqt_ZINC000001548097conf14,-8.5,11.248,6.796
6w4hpdbqt_ZINC000001548097conf14,-8.5,12.24,10.607
6w4hpdbqt_ZINC000001548097conf14,-8.4,14.108,12.106
6w4hpdbqt_ZINC000001548097conf14,-8.4,14.746,12.475
6w4hpdbqt_ZINC000001548097conf14,-8.3,3.482,2.548
6w4hpdbqt_ZINC000001548097conf14,-8.2,15.341,12.873
6w4hpdbqt_ZINC000001548097conf14,-8.2,11.533,9.769
6w4hpdbqt_ZINC000001548097conf14,-8.2,11.335,7.767
6w4hpdbqt_ZINC000001548097conf15,-8.3,0.0,0.0
6w4hpdbqt_ZINC000001548097conf15,-8.2,12.947,11.344
6w4hpdbqt_ZINC000001548097conf15,-8.2,14.772,12.429
6w4hpdbqt_ZINC000001548097conf15,-8.2,12.144,7.168
6w4hpdbqt_ZINC000001548097conf15,-8.0,12.139,10.422
6w4hpdbqt_ZINC000001548097conf15,-7.9,11.644,7.117
6w4hpdbqt_ZINC000001548097conf15,-7.9,11.469,7.207
6w4hpdbqt_ZINC000001548097conf15,-7.8,18.197,15.881
6w4hpdbqt_ZINC000001548097conf15,-7.8,11.198,8.08
6w4hpdbqt_ZINC000001548097conf16,-7.9,0.0,0.0
6w4hpdbqt_ZINC000001548097conf16,-7.8,11.833,10.071
6w4hpdbqt_ZINC000001548097conf16,-7.7,6.813,4.147
6w4hpdbqt_ZINC000001548097conf16,-7.5,11.337,9.613
6w4hpdbqt_ZINC000001548097conf16,-7.2,5.55,3.716
6w4hpdbqt_ZINC000001548097conf16,-7.1,8.559,4.276
6w4hpdbqt_ZINC000001548097conf16,-7.0,6.215,3.486
6w4hpdbqt_ZINC000001548097conf16,-7.0,27.485,23.875
6w4hpdbqt_ZINC000001548097conf16,-7.0,26.942,23.339
6w4hpdbqt_ZINC000001548097conf2,-8.9,0.0,0.0
6w4hpdbqt_ZINC000001548097conf2,-8.8,12.034,10.185
6w4hpdbqt_ZINC000001548097conf2,-8.7,2.149,1.743
6w4hpdbqt_ZINC000001548097conf2,-8.6,10.452,6.579
6w4hpdbqt_ZINC000001548097conf2,-8.3,9.971,7.052
6w4hpdbqt_ZINC000001548097conf2,-8.1,10.624,6.989
6w4hpdbqt_ZINC000001548097conf2,-8.1,14.096,12.067
6w4hpdbqt_ZINC000001548097conf2,-8.0,29.775,29.075
6w4hpdbqt_ZINC000001548097conf2,-8.0,18.25,15.77
6w4hpdbqt_ZINC000001548097conf3,-7.6,0.0,0.0
6w4hpdbqt_ZINC000001548097conf3,-7.4,8.807,5.797
6w4hpdbqt_ZINC000001548097conf3,-7.3,4.547,2.151
6w4hpdbqt_ZINC000001548097conf3,-7.2,8.528,5.714
6w4hpdbqt_ZINC000001548097conf3,-7.1,9.211,6.398
6w4hpdbqt_ZINC000001548097conf3,-7.1,8.022,4.844
6w4hpdbqt_ZINC000001548097conf3,-7.0,9.088,6.295
6w4hpdbqt_ZINC000001548097conf3,-7.0,5.784,2.962
6w4hpdbqt_ZINC000001548097conf3,-6.9,5.553,2.547
6w4hpdbqt_ZINC000001548097conf4,-8.7,0.0,0.0
6w4hpdbqt_ZINC000001548097conf4,-8.6,14.831,8.094
6w4hpdbqt_ZINC000001548097conf4,-8.6,10.428,6.731
6w4hpdbqt_ZINC000001548097conf4,-8.5,14.84,12.337
6w4hpdbqt_ZINC000001548097conf4,-8.3,1.714,1.411
6w4hpdbqt_ZINC000001548097conf4,-8.2,2.983,2.329
6w4hpdbqt_ZINC000001548097conf4,-8.0,8.276,5.968
6w4hpdbqt_ZINC000001548097conf4,-7.9,9.925,4.115
6w4hpdbqt_ZINC000001548097conf4,-7.9,9.206,6.499
6w4hpdbqt_ZINC000001548097conf5,-9.1,0.0,0.0
6w4hpdbqt_ZINC000001548097conf5,-8.4,11.04,7.37
6w4hpdbqt_ZINC000001548097conf5,-8.1,14.218,11.761
6w4hpdbqt_ZINC000001548097conf5,-8.0,2.666,1.323
6w4hpdbqt_ZINC000001548097conf5,-8.0,11.053,7.428
6w4hpdbqt_ZINC000001548097conf5,-8.0,10.899,7.529
6w4hpdbqt_ZINC000001548097conf5,-7.8,15.147,12.798
6w4hpdbqt_ZINC000001548097conf5,-7.8,11.068,7.49
6w4hpdbqt_ZINC000001548097conf5,-7.7,14.742,12.828
6w4hpdbqt_ZINC000001548097conf6,-9.0,0.0,0.0
6w4hpdbqt_ZINC000001548097conf6,-8.5,2.061,1.438
6w4hpdbqt_ZINC000001548097conf6,-8.1,2.827,1.742
6w4hpdbqt_ZINC000001548097conf6,-8.1,15.802,13.135
6w4hpdbqt_ZINC000001548097conf6,-8.1,10.964,7.332
6w4hpdbqt_ZINC000001548097conf6,-8.0,15.387,12.426
6w4hpdbqt_ZINC000001548097conf6,-8.0,14.781,11.731
6w4hpdbqt_ZINC000001548097conf6,-8.0,10.277,7.055
6w4hpdbqt_ZINC000001548097conf6,-8.0,14.627,12.593
6w4hpdbqt_ZINC000001548097conf7,-8.7,0.0,0.0
6w4hpdbqt_ZINC000001548097conf7,-8.4,9.006,5.879
6w4hpdbqt_ZINC000001548097conf7,-8.4,14.46,8.269
6w4hpdbqt_ZINC000001548097conf7,-8.3,2.773,2.188
6w4hpdbqt_ZINC000001548097conf7,-8.3,3.036,2.559
6w4hpdbqt_ZINC000001548097conf7,-8.3,7.92,6.532
6w4hpdbqt_ZINC000001548097conf7,-8.2,10.464,6.903
6w4hpdbqt_ZINC000001548097conf7,-8.0,15.159,8.442
6w4hpdbqt_ZINC000001548097conf7,-8.0,33.737,30.76
6w4hpdbqt_ZINC000001548097conf8,-8.7,0.0,0.0
6w4hpdbqt_ZINC000001548097conf8,-8.4,2.887,2.2
6w4hpdbqt_ZINC000001548097conf8,-8.4,10.1,6.676
6w4hpdbqt_ZINC000001548097conf8,-8.4,14.629,8.275
6w4hpdbqt_ZINC000001548097conf8,-8.3,11.63,6.711
6w4hpdbqt_ZINC000001548097conf8,-8.3,3.434,2.823
6w4hpdbqt_ZINC000001548097conf8,-8.2,2.807,2.136
6w4hpdbqt_ZINC000001548097conf8,-7.8,29.169,25.282
6w4hpdbqt_ZINC000001548097conf8,-7.8,37.451,35.892
6w4hpdbqt_ZINC000001548097conf9,-8.9,0.0,0.0
6w4hpdbqt_ZINC000001548097conf9,-8.2,10.934,7.129
6w4hpdbqt_ZINC000001548097conf9,-8.2,14.21,12.415
6w4hpdbqt_ZINC000001548097conf9,-8.0,11.327,9.382
6w4hpdbqt_ZINC000001548097conf9,-8.0,10.461,7.007
6w4hpdbqt_ZINC000001548097conf9,-8.0,10.611,7.154
6w4hpdbqt_ZINC000001548097conf9,-7.9,12.349,9.798
6w4hpdbqt_ZINC000001548097conf9,-7.9,10.886,7.114
6w4hpdbqt_ZINC000001548097conf9,-7.9,10.116,4.835
6w4hpdbqt_ZINC000001554274conf1,-7.9,0.0,0.0
6w4hpdbqt_ZINC000001554274conf1,-7.8,27.662,25.676
6w4hpdbqt_ZINC000001554274conf1,-7.8,18.601,13.081
6w4hpdbqt_ZINC000001554274conf1,-7.7,26.894,24.749
6w4hpdbqt_ZINC000001554274conf1,-7.7,2.631,2.118
6w4hpdbqt_ZINC000001554274conf1,-7.5,2.218,1.742
6w4hpdbqt_ZINC000001554274conf1,-7.4,10.743,8.076
6w4hpdbqt_ZINC000001554274conf1,-7.4,35.434,33.024
6w4hpdbqt_ZINC000001554274conf1,-7.4,16.52,10.59
6w4hpdbqt_ZINC000001554274conf2,-9.3,0.0,0.0
6w4hpdbqt_ZINC000001554274conf2,-8.9,13.455,9.338
6w4hpdbqt_ZINC000001554274conf2,-8.9,13.372,9.428
6w4hpdbqt_ZINC000001554274conf2,-8.8,13.049,9.266
6w4hpdbqt_ZINC000001554274conf2,-8.7,14.796,12.195
6w4hpdbqt_ZINC000001554274conf2,-8.5,33.688,29.39
6w4hpdbqt_ZINC000001554274conf2,-8.5,2.378,1.581
6w4hpdbqt_ZINC000001554274conf2,-8.5,15.467,13.443
6w4hpdbqt_ZINC000001554274conf2,-8.5,15.195,12.368
6w4hpdbqt_ZINC000001554274conf3,-9.2,0.0,0.0
6w4hpdbqt_ZINC000001554274conf3,-9.1,7.07,4.626
6w4hpdbqt_ZINC000001554274conf3,-8.7,14.079,9.478
6w4hpdbqt_ZINC000001554274conf3,-8.6,8.595,2.829
6w4hpdbqt_ZINC000001554274conf3,-8.5,6.213,2.361
6w4hpdbqt_ZINC000001554274conf3,-8.3,14.18,11.06
6w4hpdbqt_ZINC000001554274conf3,-8.3,8.0,2.761
6w4hpdbqt_ZINC000001554274conf3,-8.3,8.467,3.01
6w4hpdbqt_ZINC000001554274conf3,-8.2,21.167,16.472
6w4hpdbqt_ZINC000001554274conf4,-9.3,0.0,0.0
6w4hpdbqt_ZINC000001554274conf4,-8.9,6.195,1.329
6w4hpdbqt_ZINC000001554274conf4,-8.6,7.624,2.498
6w4hpdbqt_ZINC000001554274conf4,-8.5,13.332,9.302
6w4hpdbqt_ZINC000001554274conf4,-8.4,6.264,2.611
6w4hpdbqt_ZINC000001554274conf4,-8.3,10.259,5.024
6w4hpdbqt_ZINC000001554274conf4,-8.1,7.891,2.972
6w4hpdbqt_ZINC000001554274conf4,-8.1,4.454,3.089
6w4hpdbqt_ZINC000001554274conf4,-7.9,8.554,2.917
6w4hpdbqt_ZINC000001554274conf5,-7.8,0.0,0.0
6w4hpdbqt_ZINC000001554274conf5,-7.7,8.006,4.427
6w4hpdbqt_ZINC000001554274conf5,-7.7,8.208,5.467
6w4hpdbqt_ZINC000001554274conf5,-7.7,27.292,24.898
6w4hpdbqt_ZINC000001554274conf5,-7.6,26.303,23.731
6w4hpdbqt_ZINC000001554274conf5,-7.5,11.115,8.039
6w4hpdbqt_ZINC000001554274conf5,-7.4,10.695,3.892
6w4hpdbqt_ZINC000001554274conf5,-7.2,20.493,16.524
6w4hpdbqt_ZINC000001554274conf5,-7.1,6.577,4.549
6w4hpdbqt_ZINC000001571009conf1,-7.4,0.0,0.0
6w4hpdbqt_ZINC000001571009conf1,-7.3,10.693,7.578
6w4hpdbqt_ZINC000001571009conf1,-7.2,15.284,12.404
6w4hpdbqt_ZINC000001571009conf1,-7.1,15.319,13.07
6w4hpdbqt_ZINC000001571009conf1,-7.1,11.432,7.451
6w4hpdbqt_ZINC000001571009conf1,-7.1,1.794,0.988
6w4hpdbqt_ZINC000001571009conf1,-7.0,2.784,1.602
6w4hpdbqt_ZINC000001571009conf1,-7.0,12.119,8.444
6w4hpdbqt_ZINC000001571009conf1,-6.9,15.963,13.404
6w4hpdbqt_ZINC000001571009conf10,-6.4,0.0,0.0
6w4hpdbqt_ZINC000001571009conf10,-6.1,10.76,5.767
6w4hpdbqt_ZINC000001571009conf10,-6.1,5.815,2.141
6w4hpdbqt_ZINC000001571009conf10,-6.1,5.308,2.237
6w4hpdbqt_ZINC000001571009conf10,-6.0,10.462,5.352
6w4hpdbqt_ZINC000001571009conf10,-6.0,2.654,1.354
6w4hpdbqt_ZINC000001571009conf10,-5.9,6.389,2.409
6w4hpdbqt_ZINC000001571009conf10,-5.8,5.146,1.593
6w4hpdbqt_ZINC000001571009conf10,-5.8,11.465,6.379
6w4hpdbqt_ZINC000001571009conf11,-7.8,0.0,0.0
6w4hpdbqt_ZINC000001571009conf11,-7.6,19.631,15.542
6w4hpdbqt_ZINC000001571009conf11,-7.4,18.836,15.24
6w4hpdbqt_ZINC000001571009conf11,-7.3,18.844,15.543
6w4hpdbqt_ZINC000001571009conf11,-7.3,19.479,15.422
6w4hpdbqt_ZINC000001571009conf11,-7.3,14.491,10.118
6w4hpdbqt_ZINC000001571009conf11,-7.3,2.08,1.317
6w4hpdbqt_ZINC000001571009conf11,-7.3,19.01,15.436
6w4hpdbqt_ZINC000001571009conf11,-7.3,14.577,9.587
6w4hpdbqt_ZINC000001571009conf2,-6.7,0.0,0.0
6w4hpdbqt_ZINC000001571009conf2,-6.6,2.978,1.41
6w4hpdbqt_ZINC000001571009conf2,-6.4,11.141,5.915
6w4hpdbqt_ZINC000001571009conf2,-6.3,11.023,5.872
6w4hpdbqt_ZINC000001571009conf2,-6.3,10.913,5.615
6w4hpdbqt_ZINC000001571009conf2,-6.3,11.041,5.716
6w4hpdbqt_ZINC000001571009conf2,-6.2,8.701,6.125
6w4hpdbqt_ZINC000001571009conf2,-6.2,10.745,5.367
6w4hpdbqt_ZINC000001571009conf2,-6.1,6.335,2.46
6w4hpdbqt_ZINC000001571009conf3,-6.4,0.0,0.0
6w4hpdbqt_ZINC000001571009conf3,-6.0,10.932,5.545
6w4hpdbqt_ZINC000001571009conf3,-6.0,9.47,6.041
6w4hpdbqt_ZINC000001571009conf3,-6.0,8.196,5.347
6w4hpdbqt_ZINC000001571009conf3,-5.9,10.731,5.44
6w4hpdbqt_ZINC000001571009conf3,-5.9,5.23,2.442
6w4hpdbqt_ZINC000001571009conf3,-5.8,6.038,1.864
6w4hpdbqt_ZINC000001571009conf3,-5.8,5.238,2.424
6w4hpdbqt_ZINC000001571009conf3,-5.8,7.242,2.911
6w4hpdbqt_ZINC000001571009conf4,-6.6,0.0,0.0
6w4hpdbqt_ZINC000001571009conf4,-6.6,14.744,12.335
